BCKDHA	NM_000709
BCKDHB	NM_000056
BCKDK	NM_005881
BCL10	NM_003921
BCL11A	NM_022893
BCL11B	NM_138576
BCL2	NM_000633
BCL2A1	NM_004049
BCL2L1	NM_001191
BCL2L13	NM_015367
BCL2L14	NM_030766
BCL2L15	NM_001010922
BCL2L2	NM_004050
BCL3	NM_005178
BCL6	NM_001706
BCL6B	NM_181844
BCL7A	NM_020993
BCL7B	NM_001707
BCL7C	NM_004765
BCL9	NM_004326
BCL9L	NM_182557
BCLAF1	NM_014739
BCO2	NM_001037290
BCOR	NM_017745
BCORL1	NM_021946
BCR	NM_004327
BCS1L	NM_004328
BDH1	NM_004051
BDH2	NM_020139
BDNF	NM_170735
BDP1	NM_018429
BEAN1	NM_001136106
BECN1	NM_003766
BEGAIN	NM_020836
BEND2	NM_153346
BEND4	NM_207406
BEND5	NM_024603
BEND6	NM_152731
BEND7	NM_152751
BEST1	NM_004183
BEST2	NM_017682
BEST3	NM_152439
BEST4	NM_153274
BET1	NM_005868
BET1L	NM_016526
BEX1	NM_018476
BEX2	NM_032621
BFAR	NM_016561
BFSP1	NM_001195
BGLAP	NM_199173
BGN	NM_001711
BHLHA15	NM_177455
BHLHB9	NM_030639
BHLHE22	NM_152414
BHLHE23	NM_080606
BHLHE40	NM_003670
BHLHE41	NM_030762
BHMT	NM_001713
BHMT2	NM_017614
BICD1	NM_001714
BICD2	NM_015250
BID	NM_197966
BIK	NM_001197
BIN1	NM_139343
BIRC2	NM_001166
BIRC3	NM_001165
BIRC5	NM_001168
BIRC6	NM_016252
BIRC7	NM_022161
BIRC8	NM_033341
BLCAP	NM_006698
BLID	NM_001001786
BLM	NM_000057
BLMH	NM_000386
BLNK	NM_013314
BLOC1S1	NM_001487
BLOC1S2	NM_173809
BLOC1S3	NM_212550
BLOC1S4	NM_018366
BLOC1S5	NM_201280
BLOC1S6	NM_012388
BLVRA	NM_000712
BLVRB	NM_000713
BLZF1	NM_003666
BMF	NM_033503
BMI1	NM_005180
BMP10	NM_014482
BMP15	NM_005448
BMP2K	NM_017593
BMP3	NM_001201
BMP4	NM_001202
BMP6	NM_001718
BMP7	NM_001719
BMP8A	NM_181809
BMP8B	NM_001720
BMPER	NM_133468
BMPR1A	NM_004329
BMPR1B	NM_001203
BMPR2	NM_001204
BMS1	NM_014753
BMX	NM_001721
BNC1	NM_001717
BNC2	NM_017637
BNIP1	NM_013979
BNIP2	NM_004330
BNIP3L	NM_004331
BOC	NM_033254
BOD1	NM_138369
BOD1L1	NM_148894
BOD1L2	NM_001257964
BOK	NM_032515
BOLA1	NM_016074
BOLA2	NM_001031827
BOLA2B	NM_001039182
BOLA3	NM_212552
BOLL	NM_033030
BOP1	NM_015201
BORA	NM_024808
BPGM	NM_001724
BPI	NM_001725
BPIFA1	NM_130852
BPIFA2	NM_080574
BPIFA3	NM_178466
BPIFB1	NM_033197
BPIFB2	NM_025227
BPIFB3	NM_182658
BPIFB4	NM_182519
BPIFB6	NM_174897
BPIFC	NM_174932
BPNT1	NM_006085
BPTF	NM_004459
BPY2	NM_004678
BPY2B	NM_001002760
BPY2C	NM_001002761
BRAF	NM_004333
BRAT1	NM_152743
BRCA1	NM_007294
BRCA2	NM_000059
BRCC3	NM_024332
BRD1	NM_014577
BRD2	NM_005104
BRD3	NM_007371
BRD4	NM_014299
BRD7	NM_013263
BRD8	NM_006696
BRD9	NM_023924
BRDT	NM_207189
BRF1	NM_001519
BRF2	NM_018310
BRI3	NM_015379
BRI3BP	NM_080626
BRICD5	NM_182563
BRINP1	NM_014618
BRINP2	NM_021165
BRINP3	NM_199051
BRIP1	NM_032043
BRIX1	NM_018321
BRK1	NM_018462
BRMS1	NM_015399
BRMS1L	NM_032352
BROX	NM_144695
BRPF1	NM_001003694
BRPF3	NM_015695
BRS3	NM_001727
BRSK1	NM_032430
BRSK2	NM_003957
BRWD1	NM_033656
BRWD3	NM_153252
BSCL2	NM_032667
BSDC1	NM_018045
BSG	NM_001728
BSN	NM_003458
BSND	NM_057176
BSPH1	NM_001128326
BSPRY	NM_017688
BST1	NM_004334
BST2	NM_004335
BSX	NM_001098169
BTAF1	NM_003972
BTBD10	NM_032320
BTBD16	NM_144587
BTBD17	NM_001080466
BTBD18	NM_001145101
BTBD19	NM_001136537
BTBD7	NM_001002860
BTBD8	NM_183242
BTBD9	NM_152733
BTD	NM_000060
BTF3	NM_001207
BTF3L4	NM_152265
BTG1	NM_001731
BTG2	NM_006763
BTG3	NM_006806
BTG4	NM_017589
BTK	NM_000061
BTLA	NM_181780
BTN1A1	NM_001732
BTN2A1	NM_007049
BTN3A3	NM_006994
BTNL2	NM_019602
BTNL3	NM_197975
BTNL8	NM_024850
BTNL9	NM_152547
BTRC	NM_033637
BUB1	NM_004336
BUB1B	NM_001211
BUD13	NM_032725
BUD31	NM_003910
BVES	NM_147147
BZRAP1	NM_004758
BZW1	NM_014670
BZW2	NM_014038
C10orf10	NM_007021
C10orf105	NM_001164375
C10orf107	NM_173554
C10orf11	NM_032024
C10orf113	NM_001010896
C10orf12	NM_015652
C10orf120	NM_001010912
C10orf128	NM_001010863
C10orf131	NM_001130446
C10orf2	NM_021830
C10orf32	NM_144591
C10orf35	NM_145306
C10orf53	NM_182554
C10orf54	NM_022153
C10orf62	NM_001009997
C10orf67	NM_153714
C10orf71	NM_001135196
C10orf76	NM_024541
C10orf82	NM_144661
C10orf88	NM_024942
C10orf90	NM_001004298
C10orf99	NM_207373
C11orf1	NM_022761
C11orf16	NM_020643
C11orf21	NM_001142946
C11orf24	NM_022338
C11orf30	NM_020193
C11orf31	NM_170746
C11orf40	NM_144663
C11orf42	NM_173525
C11orf45	NM_145013
C11orf49	NM_024113
C11orf52	NM_080659
C11orf53	NM_198498
C11orf54	NM_014039
C11orf57	NM_018195
C11orf58	NM_014267
C11orf63	NM_024806
C11orf65	NM_152587
C11orf68	NM_031450
C11orf70	NM_032930
C11orf71	NM_019021
C11orf73	NM_016401
C11orf74	NM_138787
C11orf80	NM_024650
C11orf84	NM_138471
C11orf85	NM_001037225
C11orf86	NM_001136485
C11orf87	NM_207645
C11orf88	NM_001100388
C11orf94	NM_001080446
C11orf95	NM_001144936
C11orf96	NM_001145033
C12orf10	NM_021640
C12orf29	NM_001009894
C12orf4	NM_020374
C12orf42	NM_198521
C12orf43	NM_022895
C12orf45	NM_152318
C12orf49	NM_024738
C12orf50	NM_152589
C12orf54	NM_152319
C12orf56	NM_001099676
C12orf57	NM_138425
C12orf60	NM_175874
C12orf65	NM_152269
C12orf66	NM_152440
C12orf71	NM_001080406
C12orf73	NM_001135570
C12orf74	NM_001037671
C12orf75	NM_001145199
C12orf76	NM_207435
C14orf1	NM_007176
C14orf105	NM_018168
C14orf119	NM_017924
C14orf142	NM_032490
C14orf159	NM_024952
C14orf166	NM_016039
C14orf169	NM_024644
C14orf177	NM_182560
C14orf178	NM_174943
C14orf180	NM_001008404
C14orf2	NM_001127393
C14orf28	NM_001017923
C14orf37	NM_001001872
C14orf39	NM_174978
C14orf79	NM_174891
C14orf80	NM_001134875
C14orf93	NM_021944
C15orf26	NM_173528
C15orf27	NM_152335
C15orf39	NM_015492
C15orf40	NM_144597
C15orf41	NM_032499
C15orf43	NM_152448
C15orf48	NM_032413
C15orf52	NM_207380
C15orf53	NM_207444
C15orf57	NM_052849
C15orf59	NM_001039614
C15orf61	NM_001143936
C15orf62	NM_001130448
C16orf13	NM_001040160
C16orf45	NM_033201
C16orf46	NM_152337
C16orf52	NM_001164579
C16orf54	NM_175900
C16orf58	NM_022744
C16orf59	NM_025108
C16orf62	NM_020314
C16orf70	NM_025187
C16orf71	NM_139170
C16orf72	NM_014117
C16orf74	NM_206967
C16orf78	NM_144602
C16orf86	NM_001012984
C16orf87	NM_001001436
C16orf89	NM_152459
C16orf90	NM_001080524
C16orf92	NM_001109659
C16orf93	NM_001014979
C16orf95	NM_001195124
C16orf96	NM_001145011
C17orf104	NM_001145080
C17orf105	NM_001136483
C17orf107	NM_001145536
C17orf47	NM_001038704
C17orf49	NM_174893
C17orf50	NM_145272
C17orf51	NM_001113434
C17orf53	NM_024032
C17orf58	NM_181656
C17orf59	NM_017622
C17orf62	NM_001033046
C17orf64	NM_181707
C17orf67	NM_001085430
C17orf70	NM_025161
C17orf74	NM_175734
C17orf75	NM_022344
C17orf78	NM_173625
C17orf80	NM_017941
C17orf89	NM_001086521
C17orf96	NM_001130677
C17orf97	NM_001013672
C17orf98	NM_001080465
C17orf99	NM_001163075
C18orf21	NM_031446
C18orf25	NM_145055
C18orf32	NM_001035005
C18orf42	NM_001145194
C18orf54	NM_173529
C18orf63	NM_001174123
C18orf8	NM_013326
C19orf12	NM_031448
C19orf18	NM_152474
C19orf24	NM_017914
C19orf25	NM_152482
C19orf26	NM_152769
C19orf33	NM_033520
C19orf35	NM_198532
C19orf38	NM_001136482
C19orf40	NM_152266
C19orf43	NM_024038
C19orf44	NM_032207
C19orf45	NM_198534
C19orf52	NM_138358
C19orf53	NM_014047
C19orf54	NM_198476
C19orf57	NM_024323
C19orf66	NM_018381
C19orf70	NM_205767
C19orf71	NM_001135580
C19orf73	NM_018111
C19orf80	NM_018687
C19orf81	NM_001195076
C1D	NM_006333
C1GALT1	NM_020156
C1GALT1C1	NM_152692
C1QA	NM_015991
C1QB	NM_000491
C1QBP	NM_001212
C1QC	NM_172369
C1QL1	NM_006688
C1QL2	NM_182528
C1QL4	NM_001008223
C1QTNF1	NM_030968
C1QTNF3	NM_030945
C1QTNF4	NM_031909
C1QTNF5	NM_015645
C1QTNF6	NM_182486
C1QTNF9	NM_178540
C1QTNF9B	NM_001007537
C1R	NM_001733
C1RL	NM_016546
C1S	NM_001734
C1orf100	NM_001012970
C1orf101	NM_173807
C1orf105	NM_139240
C1orf106	NM_018265
C1orf109	NM_017850
C1orf110	NM_178550
C1orf111	NM_182581
C1orf112	NM_018186
C1orf115	NM_024709
C1orf122	NM_198446
C1orf123	NM_017887
C1orf131	NM_152379
C1orf146	NM_001012425
C1orf158	NM_152290
C1orf159	NM_017891
C1orf162	NM_174896
C1orf168	NM_001004303
C1orf174	NM_207356
C1orf177	NM_152607
C1orf185	NM_001136508
C1orf186	NM_001007544
C1orf189	NM_001010979
C1orf194	NM_001122961
C1orf198	NM_032800
C1orf204	NM_001134233
C1orf21	NM_030806
C1orf210	NM_182517
C1orf216	NM_152374
C1orf226	NM_001085375
C1orf228	NM_001145636
C1orf233	NM_001242659
C1orf27	NM_017847
C1orf35	NM_024319
C1orf43	NM_015449
C1orf50	NM_024097
C1orf52	NM_198077
C1orf53	NM_001024594
C1orf54	NM_024579
C1orf56	NM_017860
C1orf61	NM_006365
C1orf64	NM_178840
C1orf68	NM_001024679
C1orf74	NM_152485
C1orf86	NM_182533
C1orf87	NM_152377
C1orf94	NM_032884
C1orf95	NM_001003665
C20orf141	NM_080739
C20orf144	NM_080825
C20orf173	NM_001145350
C20orf194	NM_001009984
C20orf195	NM_024059
C20orf196	NM_152504
C20orf202	NM_001009612
C20orf203	NM_182584
C20orf24	NM_018840
C20orf27	NM_001039140
C20orf85	NM_178456
C20orf96	NM_153269
C21orf2	NM_004928
C21orf33	NM_004649
C21orf58	NM_058180
C21orf59	NM_021254
C21orf62	NM_019596
C21orf91	NM_017447
C22orf15	NM_182520
C22orf23	NM_032561
C22orf29	NM_024627
C22orf31	NM_015370
C22orf39	NM_173793
C22orf42	NM_001010859
C2CD2	NM_015500
C2CD2L	NM_014807
C2CD3	NM_015531
C2CD4A	NM_207322
C2CD4B	NM_001007595
C2CD4D	NM_001136003
C2CD5	NM_014802
C2orf15	NM_144706
C2orf16	NM_032266
C2orf40	NM_032411
C2orf42	NM_017880
C2orf44	NM_025203
C2orf47	NM_024520
C2orf49	NM_024093
C2orf50	NM_182500
C2orf54	NM_024861
C2orf57	NM_152614
C2orf61	NM_173649
C2orf66	NM_213608
C2orf68	NM_001013649
C2orf69	NM_153689
C2orf70	NM_001105519
C2orf71	NM_001029883
C2orf72	NM_001144994
C2orf73	NM_001100396
C2orf74	NM_001143959
C2orf76	NM_001017927
C2orf78	NM_001080474
C2orf80	NM_001099334
C2orf81	NM_001145054
C2orf82	NM_206895
C2orf83	NM_020161
C2orf88	NM_032321
C2orf91	NM_001242815
C3	NM_000064
C3AR1	NM_004054
C3orf14	NM_020685
C3orf17	NM_015412
C3orf18	NM_016210
C3orf20	NM_032137
C3orf22	NM_152533
C3orf30	NM_152539
C3orf33	NM_173657
C3orf36	NM_025041
C3orf38	NM_173824
C3orf52	NM_024616
C3orf58	NM_173552
C3orf62	NM_198562
C3orf67	NM_198463
C3orf70	NM_001025266
C4A	NM_007293
C4B	NM_001002029
C4BPB	NM_000716
C4orf17	NM_032149
C4orf19	NM_018302
C4orf22	NM_152770
C4orf26	NM_178497
C4orf27	NM_017867
C4orf29	NM_001039717
C4orf3	NM_001001701
C4orf32	NM_152400
C4orf33	NM_173487
C4orf36	NM_144645
C4orf45	NM_152543
C4orf46	NM_001008393
C4orf47	NM_001114357
C4orf48	NM_001141936
C4orf51	NM_001080531
C5	NM_001735
C5AR1	NM_001736
C5AR2	NM_018485
C5orf15	NM_020199
C5orf22	NM_018356
C5orf24	NM_152409
C5orf28	NM_022483
C5orf30	NM_033211
C5orf34	NM_198566
C5orf38	NM_178569
C5orf42	NM_023073
C5orf45	NM_016175
C5orf46	NM_206966
C5orf47	NM_001144954
C5orf49	NM_001089584
C5orf51	NM_175921
C5orf52	NM_001145132
C5orf63	NM_001164478
C6orf1	NM_178508
C6orf10	NM_006781
C6orf106	NM_022758
C6orf118	NM_144980
C6orf120	NM_001029863
C6orf132	NM_001164446
C6orf136	NM_145029
C6orf15	NM_014070
C6orf163	NM_001010868
C6orf201	NM_001085401
C6orf203	NM_016487
C6orf222	NM_001010903
C6orf223	NM_153246
C6orf226	NM_001008739
C6orf25	NM_138272
C6orf47	NM_021184
C6orf48	NM_001040437
C6orf52	NM_001145020
C6orf58	NM_001010905
C6orf62	NM_030939
C6orf7	NM_001243308
C6orf89	NM_152734
C7orf25	NM_024054
C7orf26	NM_024067
C7orf31	NM_138811
C7orf33	NM_145304
C7orf34	NM_178829
C7orf43	NM_018275
C7orf49	NM_024033
C7orf50	NM_032350
C7orf55	NM_197964
C7orf57	NM_001100159
C7orf60	NM_152556
C7orf61	NM_001004323
C7orf62	NM_152706
C7orf72	NM_001161834
C7orf73	NM_001130929
C7orf76	NM_001201450
C8A	NM_000562
C8orf22	NM_001007176
C8orf33	NM_023080
C8orf34	NM_052958
C8orf37	NM_177965
C8orf4	NM_020130
C8orf44	NM_019607
C8orf46	NM_152765
C8orf48	NM_001007090
C8orf58	NM_001013842
C8orf59	NM_001099670
C8orf74	NM_001040032
C8orf76	NM_032847
C8orf82	NM_001001795
C8orf86	NM_207412
C9orf114	NM_016390
C9orf116	NM_144654
C9orf117	NM_001012502
C9orf129	NM_001098808
C9orf131	NM_203299
C9orf135	NM_001010940
C9orf142	NM_183241
C9orf152	NM_001012993
C9orf156	NM_016481
C9orf16	NM_024112
C9orf171	NM_207417
C9orf172	NM_001080482
C9orf173	NM_001004353
C9orf24	NM_147169
C9orf3	NM_032823
C9orf40	NM_017998
C9orf41	NM_152420
C9orf43	NM_152786
C9orf50	NM_199350
C9orf57	NM_001128618
C9orf64	NM_032307
C9orf66	NM_152569
C9orf69	NM_152833
C9orf72	NM_018325
C9orf78	NM_016520
C9orf84	NM_173521
C9orf85	NM_182505
C9orf89	NM_032310
C9orf9	NM_018956
C9orf91	NM_153045
CA1	NM_001738
CA10	NM_020178
CA11	NM_001217
CA12	NM_001218
CA13	NM_198584
CA14	NM_012113
CA2	NM_000067
CA3	NM_005181
CA4	NM_000717
CA5A	NM_001739
CA5B	NM_007220
CA9	NM_001216
CAAP1	NM_024828
CAB39	NM_016289
CAB39L	NM_030925
CABIN1	NM_012295
CABLES1	NM_138375
CABP1	NM_001033677
CABP5	NM_019855
CABP7	NM_182527
CABS1	NM_033122
CABYR	NM_153770
CACFD1	NM_017586
CACHD1	NM_020925
CACNA1A	NM_000068
CACNA1B	NM_000718
CACNA1C	NM_000719
CACNA1D	NM_000720
CACNA1E	NM_000721
CACNA1F	NM_005183
CACNA1G	NM_018896
CACNA1H	NM_001005407
CACNA1I	NM_001003406
CACNA1S	NM_000069
CACNA2D2	NM_006030
CACNB2	NM_000724
CACNG3	NM_006539
CACNG4	NM_014405
CACNG5	NM_145811
CACUL1	NM_153810
CACYBP	NM_014412
CADM1	NM_014333
CADM2	NM_153184
CADM3	NM_021189
CADM4	NM_145296
CADPS	NM_183394
CADPS2	NM_017954
CALB1	NM_004929
CALB2	NM_001740
CALCA	NM_001741
CALCB	NM_000728
CALCOCO1	NM_020898
CALCOCO2	NM_005831
CALCR	NM_001742
CALCRL	NM_005795
CALD1	NM_033138
CALHM1	NM_001001412
CALHM2	NM_015916
CALM2	NM_001743
CALML3	NM_005185
CALML4	NM_033429
CALML5	NM_017422
CALML6	NM_138705
CALN1	NM_031468
CALR	NM_004343
CALR3	NM_145046
CALU	NM_001219
CALY	NM_015722
CAMK1	NM_003656
CAMK1D	NM_020397
CAMK1G	NM_020439
CAMK2A	NM_015981
CAMK2B	NM_172084
CAMK2G	NM_172169
CAMK2N1	NM_018584
CAMK2N2	NM_033259
CAMK4	NM_001744
CAMKK1	NM_172207
CAMKK2	NM_172226
CAMKMT	NM_024766
CAMKV	NM_024046
CAMLG	NM_001745
CAMP	NM_004345
CAMSAP2	NM_203459
CAMTA1	NM_015215
CAMTA2	NM_015099
CAND1	NM_018448
CANT1	NM_138793
CANX	NM_001024649
CAP1	NM_006367
CAPG	NM_001747
CAPN10	NM_023083
CAPN13	NM_144575
CAPN14	NM_001145122
CAPN15	NM_005632
CAPN2	NM_001748
CAPN5	NM_004055
CAPN7	NM_014296
CAPN8	NM_001143962
CAPN9	NM_006615
CAPNS2	NM_032330
CAPRIN1	NM_005898
CAPRIN2	NM_023925
CAPS	NM_004058
CAPSL	NM_144647
CAPZA1	NM_006135
CAPZA2	NM_006136
CAPZA3	NM_033328
CARD10	NM_014550
CARD11	NM_032415
CARD17	NM_001007232
CARD18	NM_021571
CARD8	NM_014959
CARD9	NM_052813
CARF	NM_001104586
CARHSP1	NM_014316
CARKD	NM_018210
CARNS1	NM_020811
CARS	NM_001751
CARS2	NM_024537
CARTPT	NM_004291
CASC1	NM_018272
CASC10	NM_001010911
CASC3	NM_007359
CASC4	NM_138423
CASC5	NM_144508
CASD1	NM_022900
CASK	NM_003688
CASKIN1	NM_020764
CASKIN2	NM_020753
CASP1	NM_033292
CASP10	NM_032977
CASP12	NM_001191016
CASP14	NM_012114
CASP2	NM_032982
CASP3	NM_004346
CASP4	NM_001225
CASP5	NM_004347
CASP6	NM_001226
CASP7	NM_033338
CASP8	NM_001228
CASP8AP2	NM_001137667
CASP9	NM_032996
CASQ1	NM_001231
CASQ2	NM_001232
CASR	NM_000388
CASS4	NM_020356
CASZ1	NM_017766
CAT	NM_001752
CATSPER1	NM_053054
CATSPER2	NM_054020
CATSPER3	NM_178019
CATSPER4	NM_198137
CATSPERB	NM_024764
CATSPERD	NM_152784
CATSPERG	NM_021185
CAV1	NM_001753
CAV2	NM_001233
CAV3	NM_033337
CBFA2T2	NM_001032999
CBFA2T3	NM_005187
CBFB	NM_001755
CBL	NM_005188
CBLB	NM_170662
CBLC	NM_012116
CBLL1	NM_024814
CBLN1	NM_004352
CBLN2	NM_182511
CBLN4	NM_080617
CBR4	NM_032783
CBS	NM_000071
CBWD1	NM_018491
CBWD2	NM_172003
CBWD3	NM_201453
CBWD6	NM_001085457
CBX1	NM_006807
CBX2	NM_032647
CBX3	NM_007276
CBX4	NM_003655
CBX5	NM_012117
CBX6	NM_014292
CBX7	NM_175709
CBX8	NM_020649
CBY1	NM_015373
CC2D1A	NM_017721
CC2D1B	NM_032449
CC2D2A	NM_001080522
CC2D2B	NM_001001732
CCAR1	NM_018237
CCAR2	NM_021174
CCBE1	NM_133459
CCBL2	NM_001008661
CCDC101	NM_138414
CCDC102A	NM_033212
CCDC102B	NM_024781
CCDC103	NM_213607
CCDC105	NM_173482
CCDC106	NM_013301
CCDC107	NM_174923
CCDC108	NM_194302
CCDC109B	NM_017918
CCDC110	NM_152775
CCDC112	NM_152549
CCDC113	NM_014157
CCDC114	NM_144577
CCDC115	NM_032357
CCDC116	NM_152612
CCDC117	NM_173510
CCDC12	NM_144716
CCDC120	NM_033626
CCDC121	NM_024584
CCDC122	NM_144974
CCDC124	NM_138442
CCDC125	NM_176816
CCDC126	NM_138771
CCDC127	NM_145265
CCDC129	NM_194300
CCDC13	NM_144719
CCDC130	NM_030818
CCDC132	NM_017667
CCDC134	NM_024821
CCDC136	NM_022742
CCDC138	NM_144978
CCDC14	NM_022757
CCDC140	NM_153038
CCDC141	NM_173648
CCDC142	NM_032779
CCDC144NL	NM_001004306
CCDC146	NM_020879
CCDC148	NM_138803
CCDC149	NM_173463
CCDC15	NM_025004
CCDC150	NM_001080539
CCDC151	NM_145045
CCDC154	NM_001143980
CCDC155	NM_144688
CCDC157	NM_001017437
CCDC158	NM_001042784
CCDC159	NM_001080503
CCDC160	NM_001101357
CCDC166	NM_001162914
CCDC167	NM_138493
CCDC168	NM_001146197
CCDC169	NM_001144981
CCDC170	NM_025059
CCDC171	NM_173550
CCDC172	NM_198515
CCDC173	NM_001085447
CCDC174	NM_016474
CCDC175	NM_001164399
CCDC176	NM_025057
CCDC177	NM_001271507
CCDC178	NM_198995
CCDC179	NM_001195637
CCDC18	NM_206886
CCDC180	NM_020893
CCDC181	NM_021179
CCDC22	NM_014008
CCDC23	NM_199342
CCDC24	NM_152499
CCDC25	NM_018246
CCDC27	NM_152492
CCDC28A	NM_015439
CCDC28B	NM_024296
CCDC3	NM_031455
CCDC33	NM_182791
CCDC34	NM_030771
CCDC36	NM_178173
CCDC37	NM_182628
CCDC38	NM_182496
CCDC42	NM_144681
CCDC42B	NM_001144872
CCDC43	NM_144609
CCDC47	NM_020198
CCDC50	NM_174908
CCDC51	NM_024661
CCDC53	NM_016053
CCDC54	NM_032600
CCDC57	NM_198082
CCDC58	NM_001017928
CCDC59	NM_014167
CCDC6	NM_005436
CCDC60	NM_178499
CCDC63	NM_152591
CCDC64	NM_207311
CCDC65	NM_033124
CCDC66	NM_001012506
CCDC67	NM_181645
CCDC68	NM_025214
CCDC69	NM_015621
CCDC7	NM_145023
CCDC70	NM_031290
CCDC71	NM_022903
CCDC71L	NM_175884
CCDC73	NM_001008391
CCDC74A	NM_138770
CCDC74B	NM_207310
CCDC77	NM_032358
CCDC8	NM_032040
CCDC80	NM_199511
CCDC81	NM_021827
CCDC82	NM_024725
CCDC83	NM_173556
CCDC84	NM_198489
CCDC85B	NM_006848
CCDC85C	NM_001144995
CCDC86	NM_024098
CCDC87	NM_018219
CCDC88B	NM_032251
CCDC89	NM_152723
CCDC9	NM_015603
CCDC90B	NM_021825
CCDC91	NM_018318
CCDC92	NM_025140
CCDC93	NM_019044
CCDC94	NM_018074
CCDC96	NM_153376
CCDC97	NM_052848
CCER1	NM_152638
CCHCR1	NM_019052
CCIN	NM_005893
CCK	NM_000729
CCKBR	NM_176875
CCL1	NM_002981
CCL11	NM_002986
CCL13	NM_005408
CCL14	NM_032962
CCL16	NM_004590
CCL17	NM_002987
CCL18	NM_002988
CCL19	NM_006274
CCL2	NM_002982
CCL20	NM_004591
CCL21	NM_002989
CCL22	NM_002990
CCL23	NM_145898
CCL24	NM_002991
CCL25	NM_005624
CCL26	NM_006072
CCL27	NM_006664
CCL28	NM_148672
CCL3	NM_002983
CCL3L1	NM_021006
CCL3L3	NM_001001437
CCL4	NM_002984
CCL4L1	NM_001001435
CCL4L2	NM_207007
CCL5	NM_002985
CCL7	NM_006273
CCL8	NM_005623
CCM2	NM_031443
CCM2L	NM_080625
CCNA1	NM_003914
CCNA2	NM_001237
CCNB1	NM_031966
CCNB1IP1	NM_182852
CCNB2	NM_004701
CCNC	NM_005190
CCND1	NM_053056
CCND2	NM_001759
CCND3	NM_001760
CCNDBP1	NM_012142
CCNE1	NM_001238
CCNE2	NM_057749
CCNF	NM_001761
CCNG1	NM_004060
CCNG2	NM_004354
CCNH	NM_001239
CCNI	NM_006835
CCNI2	NM_001039780
CCNJ	NM_019084
CCNJL	NM_024565
CCNL1	NM_020307
CCNL2	NM_030937
CCNO	NM_021147
CCNT1	NM_001240
CCNT2	NM_058241
CCNY	NM_181698
CCNYL1	NM_152523
CCP110	NM_014711
CCPG1	NM_004748
CCR1	NM_001295
CCR10	NM_016602
CCR5	NM_000579
CCR8	NM_005201
CCRN4L	NM_012118
CCS	NM_005125
CCSAP	NM_145257
CCSER1	NM_001145065
CCSER2	NM_018999
CCT2	NM_006431
CCT3	NM_005998
CCT6A	NM_001762
CCT6B	NM_006584
CCZ1	NM_015622
CCZ1B	NM_198097
CD101	NM_004258
CD109	NM_133493
CD14	NM_000591
CD151	NM_004357
CD160	NM_007053
CD163	NM_203416
CD163L1	NM_174941
CD164	NM_006016
CD164L2	NM_207397
CD177	NM_020406
CD180	NM_005582
CD19	NM_001770
CD1A	NM_001763
CD1B	NM_001764
CD1C	NM_001765
CD1D	NM_001766
CD1E	NM_030893
CD2	NM_001767
CD200R1	NM_138806
CD200R1L	NM_001008784
CD207	NM_015717
CD209	NM_021155
CD22	NM_001771
CD226	NM_006566
CD24	NM_013230
CD244	NM_016382
CD247	NM_198053
CD248	NM_020404
CD274	NM_014143
CD276	NM_025240
CD28	NM_006139
CD2BP2	NM_006110
CD300A	NM_007261
CD300C	NM_006678
CD300E	NM_181449
CD300LB	NM_174892
CD300LD	NM_001115152
CD300LF	NM_139018
CD300LG	NM_145273
CD302	NM_014880
CD320	NM_016579
CD33	NM_001772
CD34	NM_001773
CD36	NM_001001547
CD37	NM_001774
CD38	NM_001775
CD3D	NM_000732
CD3E	NM_000733
CD3EAP	NM_012099
CD3G	NM_000073
CD4	NM_000616
CD40	NM_001250
CD40LG	NM_000074
CD44	NM_000610
CD46	NM_172361
CD47	NM_001777
CD48	NM_001778
CD5	NM_014207
CD52	NM_001803
CD53	NM_000560
CD55	NM_000574
CD58	NM_001779
CD59	NM_203329
CD5L	NM_005894
CD6	NM_006725
CD68	NM_001251
CD7	NM_006137
CD70	NM_001252
CD72	NM_001782
CD74	NM_004355
CD79A	NM_001783
CD79B	NM_000626
CD80	NM_005191
CD81	NM_004356
CD84	NM_003874
CD86	NM_006889
CD8A	NM_001768
CD93	NM_012072
CD99	NM_001122898
CD99L2	NM_031462
CDA	NM_001785
CDADC1	NM_030911
CDC123	NM_006023
CDC14A	NM_033312
CDC14B	NM_033331
CDC16	NM_003903
CDC20	NM_001255
CDC20B	NM_152623
CDC25A	NM_001789
CDC26	NM_139286
CDC34	NM_004359
CDC37	NM_007065
CDC37L1	NM_017913
CDC40	NM_015891
CDC42	NM_001791
CDC42BPA	NM_014826
CDC42BPB	NM_006035
CDC42EP1	NM_152243
CDC42EP2	NM_006779
CDC42EP3	NM_006449
CDC42EP4	NM_012121
CDC42EP5	NM_145057
CDC42SE1	NM_020239
CDC42SE2	NM_020240
CDC45	NM_003504
CDC6	NM_001254
CDC7	NM_003503
CDC73	NM_024529
CDCA2	NM_152562
CDCA3	NM_031299
CDCA4	NM_145701
CDCA5	NM_080668
CDCA7	NM_031942
CDCA7L	NM_018719
CDCA8	NM_018101
CDCP1	NM_022842
CDCP2	NM_201546
CDH1	NM_004360
CDH10	NM_006727
CDH12	NM_004061
CDH13	NM_001257
CDH15	NM_004933
CDH16	NM_004062
CDH17	NM_004063
CDH18	NM_004934
CDH19	NM_021153
CDH2	NM_001792
CDH20	NM_031891
CDH22	NM_021248
CDH23	NM_052836
